id,titulo,tipo,tiposFonte,fonteTitulo,ano_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,researcherIds,organizacoes,linkRegistro,linkReferencias,linkRelacionados,citacoes,issn,isbn,doi,keywordsAutor,orcids_autores,departamento,autores,origem
WOS:000654907800001,"High-Intensity Interval Training upon Cognitive and Psychological Outcomes in Youth: A Systematic Review",Review,Review,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2021,18,10,undefined,undefined,undefined,13,"AAG-2546-2021, DSU-9211-2022, M-5893-2013, GCB-5532-2022, E-8613-2010, JPN-8334-2023, P-1186-2016, X-9104-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000654907800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000654907800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000654907800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/ijerph18105344,"exercise, performance, concentration, attention, well-being, self-concept, evaluation, systematic review",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000681364800013,"Mertola: A Project of Local Development [Portugal]",Article,Article,"ROSA DOS VENTOS-TURISMO E HOSPITALIDADE",2021,13,2,564-582,564,582,19,"FXB-9871-2022, KBB-0658-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000681364800013&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000681364800013&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000681364800013&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2178-9061,undefined,10.18226/21789061.v13i2p564,"Tourism, Planning, Sustainability, Local Development, Mertola, Portugal",0000-0002-2936-0195,"Ciências Empresariais","Victor Manuel do Sacramento Figueira",WBS
WOS:000708801800001,"Fear of falling and physical fitness in community-dwelling older adults",Article,Article,"RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",2022,undefined,43,495-502,495,502,8,"P-1186-2016, JKN-8215-2023, CBN-5521-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000708801800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000708801800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000708801800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1579-1726,undefined,undefined,"Strength, Healthy aging, Falls, Exercise, Health Promotion",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000715477300001,"Multifactorial Programs for Healthy Older Adults to Reduce Falls and Improve Physical Performance: Systematic Review",Review,Review,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2021,18,20,undefined,undefined,undefined,11,"P-1186-2016, JKN-8215-2023, X-9104-2019, AAM-9109-2020, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000715477300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000715477300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000715477300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/ijerph182010842,"fall, exercise, multifactorial falls risk assessment, prevention, elderly",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000732994600001,"Qigong for Muscle Strength and Static Postural Control in Middle-Aged and Older Postmenopausal Women: A Randomized Controlled Trial",Article,Article,"FRONTIERS IN MEDICINE",2021,8,undefined,undefined,undefined,undefined,8,"GYJ-3589-2022, AAM-9109-2020, M-6062-2015, P-1186-2016, AAB-4059-2020, ENJ-5234-2022, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000732994600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000732994600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000732994600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3389/fmed.2021.784320,"postmenopausal, middle-aged, Qigong, muscle strength, postural control",,N/A,,WBS
WOS:000736989500001,"Menopausal Symptoms, Postural Balance, and Functional Mobility in Middle-Aged Postmenopausal Women",Article,Article,DIAGNOSTICS,2021,11,12,undefined,undefined,undefined,10,"GQH-9540-2022, AAM-9109-2020, M-6062-2015, X-9104-2019, P-1186-2016, CCL-2841-2022, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000736989500001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000736989500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000736989500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/diagnostics11122178,"postural control fall risk, menopausal symptoms, functional balance",,N/A,,WBS
WOS:000767792600001,"Correlates of Active Commuting to School among Portuguese Adolescents: An Ecological Model Approach",Article,Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2022,19,5,undefined,undefined,undefined,10,"X-9104-2019, P-1186-2016, F-8147-2016, IQT-5535-2023, H-3824-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000767792600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000767792600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000767792600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/ijerph19052733,"teenagers, active transportation, walking, family, social support, financial level",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000765625500001,"Impact of Qigong exercises on the severity of the menopausal symptoms and health-related quality of life: A randomised controlled trial",Article,Article,"EUROPEAN JOURNAL OF SPORT SCIENCE",2023,23,4,656-664,656,664,9,"GYJ-3589-2022, H-8170-2015, S-2156-2019, P-1186-2016, X-9104-2019, AAB-4059-2020, GXM-6405-2022, AAM-9109-2020",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000765625500001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000765625500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000765625500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1746-1391,undefined,10.1080/17461391.2022.2044915,"Qigong, postmenopausal women, older women, quality of life, menopausal symptoms",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000807656700012,"Changes in satisfaction with female genital self-image and sexual function after a Qigong exercise intervention in Spanish postmenopausal women: a randomized-controlled trial",Article,Article,"MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY",2022,29,6,693-699,693,699,7,"GYJ-3589-2022, AAM-9109-2020, JJJ-1704-2023, P-1186-2016, AAB-4059-2020, ENJ-5234-2022, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000807656700012&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000807656700012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000807656700012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1072-3714,undefined,10.1097/GME.0000000000001967,"Female genital self-image, Postmenopausal, Qigong, Sexual function",,N/A,,WBS
WOS:000831475800001,"Cognitive Stimulation as Alternative Treatment to Improve Psychological Disorders in Patients with Mild Cognitive Impairment",Article,Article,"JOURNAL OF CLINICAL MEDICINE",2022,11,14,undefined,undefined,undefined,11,"GYJ-3589-2022, GOW-1298-2022, AAM-9109-2020, GLV-4428-2022, CFG-4425-2022, H-8170-2015, P-1186-2016, EVR-7390-2022, ENJ-5234-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000831475800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000831475800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000831475800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/jcm11143947,"cognitive training, mild cognitive impairment, quality of life, anxiety, depression",,N/A,,WBS
WOS:000862039900123,"Qigong for mental health and sleep quality in postmenopausal women: A randomized controlled trial",Article,Article,MEDICINE,2022,101,39,undefined,undefined,undefined,7,"GYJ-3589-2022, AAM-9109-2020, S-2156-2019, AAB-4059-2020, P-1186-2016, EVR-7390-2022, GXM-6405-2022, DYM-3180-2022, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000862039900123&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000862039900123&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000862039900123&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0025-7974,undefined,10.1097/MD.0000000000030897,"anxiety, depression, postmenopausal women, Qigong, sleep quality",,N/A,,WBS
WOS:000907139000001,"Association of muscle strength with attention, hyperactive-attentive behavior, mathematical calculation and linguistic reasoning in schoolchildren diagnosed with ADHD",Article,Article,"RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",2023,undefined,47,753-760,753,760,8,"W-9135-2018, LNP-4555-2024, ABA-2535-2021, P-1186-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000907139000001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000907139000001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000907139000001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1579-1726,undefined,undefined,"learning, cognition, physical condition, behavior, schoolchildren, executive functions",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000908353800005,"Determinants of service quality influencing customer satisfaction in fitness centers: A systematic review",Review,Review,"EUROPEAN JOURNAL OF HUMAN MOVEMENT",2022,49,undefined,29-45,29,45,17,"GZA-5167-2022, LRG-1395-2024, JTT-3776-2023, P-1186-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000908353800005&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000908353800005&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000908353800005&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.21134/eurjhm.2022.49.3,"service quality perception, health-fitness clubs, service loyalty, satisfaction, PRISMA, customer retention",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000922659000011,"Psychometric properties and validity of the Menopause Rating Scale in postmenopausal Portuguese women",Article,Article,"MENOPAUSE-THE JOURNAL OF THE MENOPAUSE SOCIETY",2023,30,2,179-185,179,185,7,"GQH-9540-2022, X-9104-2019, P-1186-2016, AAM-9109-2020, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000922659000011&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000922659000011&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000922659000011&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1072-3714,undefined,10.1097/GME.0000000000002104,"Anxiety, Depression, Menopausal symptoms, Reliability, Validity",,N/A,,WBS
WOS:000958355600011,"Associations between the impact of menopausal symptoms and fall-related self-efficacy",Article,Article,"MENOPAUSE-THE JOURNAL OF THE MENOPAUSE SOCIETY",2023,30,4,421-426,421,426,6,"GQH-9540-2022, H-8170-2015, X-9104-2019, P-1186-2016, AAM-9109-2020, GYJ-3589-2022, J-7256-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000958355600011&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000958355600011&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000958355600011&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1072-3714,undefined,10.1097/GME.0000000000002151,"Balance confidence, Fear of falling, Menopausal symptoms, Postmenopausal women, Self-efficacy",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000987153700001,"24-h Movement Guidelines and Overweight and Obesity Indicators in Toddlers, Children and Adolescents: A Systematic Review and Meta-Analysis",Review,Review,"SPORTS MEDICINE-OPEN",2023,9,1,undefined,undefined,undefined,13,"K-4529-2014, M-1258-2016, EXZ-2584-2022, HHM-6173-2022, GDA-8986-2022, GRO-2708-2022, P-1186-2016, H-1666-2017, K-8684-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000987153700001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000987153700001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000987153700001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2199-1170,undefined,10.1186/s40798-023-00569-5,"Physical activity, Screen time, Sleep, Excess weight",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:001023392900001,"Integration of physical activity into the classroom and its physical and cognitive-academic effects. A systematic review and educational practical guide",Review,Review,"RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",2023,undefined,49,978-992,978,992,15,"IWY-8625-2023, KGF-3072-2024, W-9135-2018, P-1186-2016, EJI-1659-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001023392900001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001023392900001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001023392900001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1579-1726,undefined,undefined,"integrated physical activity, cognitive and academic performance, physical education, active lessons",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:001060554500001,"Seasonality and Objective Physical Activity and Sedentary Behaviour among Older Adults from Four European Countries",Article,Article,HEALTHCARE,2023,11,17,undefined,undefined,undefined,13,"N-3067-2018, DWZ-6179-2022, P-1186-2016, JKN-8215-2023, JEQ-9828-2023, HHT-0329-2022, DGO-3994-2022, AAF-2254-2020, JNT-6408-2023, CDG-3152-2022, JHS-3041-2023, EUE-3203-2022, IVH-5867-2023, FVS-0347-2022, AFI-8767-2022, JEY-4464-2023, CJN-0903-2022, JEY-7192-2023, JZS-0498-2024, GCS-6617-2022, DLK-0320-2022, JEP-9360-2023, JEV-5717-2023, X-9104-2019, K-4529-2014",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001060554500001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001060554500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001060554500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/healthcare11172395,"seasonality, physical activity, sedentary behaviour, health, elderly",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:001115697800001,"comportamiento y Physical activity is associated with improved mathematical computation, language reasoning, behavior and attention in ADHD girls",Article,Article,"RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",2024,undefined,51,1388-1394,1388,1394,7,"IXW-5171-2023, JTF-5953-2023, P-1186-2016, JTM-4529-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001115697800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001115697800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001115697800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1579-1726,undefined,undefined,"physical exercise, schoolchildren, inhibition, academic performance, conduct disorder",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:001123799400001,"Associations between the severity of menopausal symptoms and musculoskeletal pain in postmenopausal Portuguese women",Article,Article,"INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS",2024,165,1,138-147,138,147,10,"GQH-9540-2022, CCL-2841-2022, JUQ-5345-2023, X-9104-2019, P-1186-2016, EKD-1631-2022, JUK-3766-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001123799400001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001123799400001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001123799400001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0020-7292,undefined,10.1002/ijgo.15271,"menopausal symptoms, Menopause Rating Scale, multi-located pain, musculoskeletal pain, postmenopausal women",,N/A,,WBS
WOS:001246536100001,"Cross-Cultural Adaptation and Validation of the Portuguese Version of the SARC-F in Community-Dwelling Older Adults",Article,Article,DIAGNOSTICS,2024,14,11,undefined,undefined,undefined,12,"JKN-8215-2023, GSI-6331-2022, H-8170-2015, X-9104-2019, P-1186-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001246536100001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001246536100001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001246536100001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/diagnostics14111096,"SARC-F, Portuguese, sarcopenia, psychometric, validation",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:001342874700001,"Influence and Relationship of Physical Activity before, during and after the School Day on Bullying and Cyberbullying in Young People: A Systematic Review",Review,Review,"EDUCATION SCIENCES",2024,14,10,undefined,undefined,undefined,31,"JTM-4529-2023, JLU-3057-2023, LRG-8961-2024, DSK-8945-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001342874700001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001342874700001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001342874700001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/educsci14101094,"physical education, bullying, cyberbullying, children, adolescents",,N/A,,WBS
WOS:001363902500001,"The Effects of Post-Warm-Up Active and Passive Rest Periods on a Vigilance Task in Karate Athletes",Article,Article,"BEHAVIORAL SCIENCES",2024,14,11,undefined,undefined,undefined,9,"GYK-4626-2022, GYV-4644-2022, JTM-4529-2023, P-1186-2016, LVQ-0668-2024, EVT-3562-2022, J-1249-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001363902500001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001363902500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001363902500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/bs14111102,"sports training, combat sports, youth, cognitive performance, reaction time",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:001381919400001,"Perceived value, service quality and service convenience on behavioral intentions in fitness centers: a comparison between customers with and without personal training","Article, Early Access","Article, Early Access","INTERNATIONAL JOURNAL OF SPORTS MARKETING & SPONSORSHIP",2024,undefined,undefined,undefined,undefined,undefined,21,"LYZ-2170-2024, LZA-2908-2024, DDG-3801-2022, LYT-6971-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001381919400001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001381919400001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001381919400001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1464-6668,undefined,10.1108/IJSMS-09-2024-0226,"Personal training, Customers, MGA, PLS-SEM",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
