id,titulo,tipos,tiposFonte,fonteTitulo,anoPublicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,autores,researcherIds,organizacoes,linkRegistro,linkReferencias,linkRelacionados,citacoes,issn,isbn,doi,keywordsAutor,orcidsAssociados,nomesAssociados
WOS:000685635100005,"Determinants of Portuguese banks' profitability: an update",Article,Article,"TOURISM & MANAGEMENT STUDIES",2021,17,3,63-70,63,70,8,"Pires, Clara, Basilio, Maria, Borralho, Carlos","DOH-7589-2022, CAG-0349-2022, HKM-4362-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000685635100005&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000685635100005&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000685635100005&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2182-8458,undefined,10.18089/tms.2021.170305,"Banks, profitability, pooled OLS",0000-0002-3104-4271,"Maria do Sacramento Bombaça Basílio"
WOS:000707022500007,"Yield, technological quality and water footprints of wheat under Mediterranean climate conditions: A field experiment to evaluate the effects of irrigation and nitrogen fertilization strategies",Article,Article,"AGRICULTURAL WATER MANAGEMENT",2021,258,undefined,undefined,undefined,undefined,14,"Tomaz, Alexandra, Palma, Jose Ferro, Ramos, Tiago, Costa, Maria Natividade, Rosa, Elizabete, Santos, Marta, Boteta, Luis, Dores, Jose, Patanita, Manuel","I-5402-2019, FPK-6581-2022, FTW-9732-2022, CKZ-1472-2022, DPN-9705-2022, FTM-8518-2022, CFT-3808-2022, DVJ-4304-2022, DYR-8555-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000707022500007&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000707022500007&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000707022500007&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0378-3774,undefined,10.1016/j.agwat.2021.107214,"Wheat, Water footprint, Irrigation water productivity, Nitrogen fertilization, Factor analysis, Multivariate linear regression",0000-0002-5358-2468,"Maria Isabel Costa Gonçalves Valente"
WOS:000823468000001,"Organoleptic Chemical Markers of Serpa PDO Cheese Specificity",Article,Article,FOODS,2022,11,13,undefined,undefined,undefined,25,"Araujo-Rodrigues, Helena, Martins, Antonio P. L., Tavaria, Freni K., Santos, Maria Teresa G., Carvalho, Maria Joao, Dias, Joao, Alvarenga, Nuno B., Pintado, Manuela E.","HNP-5040-2023, M-8982-2019, ABG-1948-2021, AAN-4315-2020, GBX-7229-2022, DTV-1835-2022, AAA-6278-2021, AAW-6709-2021",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000823468000001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000823468000001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000823468000001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/foods11131898,"Serpa PDO cheese, chemical markers, sensory analysis, free amino acids, organic acids, volatiles",0000-0003-1092-4111,"Maria de Fátima Nunes de Carvalho"
WOS:000826467900006,"Influence of seasonality on the quality of oysters from the Sado and Mira rivers",Article,Article,"FOOD CHEMISTRY",2022,393,undefined,undefined,undefined,undefined,11,"Palma, Silvina Ferro, Carvalho, Maria Joao, Costa, Manuela, Floro, Antonio, Viana, Ana, Fidalgo, Liliana Gonsalves, Rodrigues, Celia, Mata, Ana M. T., Salgado, Ricardo","GCG-0099-2022, GBX-7229-2022, FZD-0325-2022, GOF-1615-2022, IPV-8515-2023, L-3885-2014, FUF-5468-2022, JUQ-0984-2023, D-7133-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000826467900006&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000826467900006&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000826467900006&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0308-8146,undefined,10.1016/j.foodchem.2022.133292,"Crassostrea angulata, Crassostrea gigas, Seasonality, Microbial quality, Nutritional quality, Sensory evaluation",0000-0003-1092-4111,"Maria de Fátima Nunes de Carvalho"
WOS:000998119200001,"Reuse of Pretreated Agro-Industrial Wastewaters for Hydroponic Production of Lettuce",Article,Article,WATER,2023,15,10,undefined,undefined,undefined,15,"Afonso, Alexandra, Regato, Mariana, Patanita, Mariana, Luz, Silvana, Carvalho, Maria Joao, Fernandes, Annabel, Lopes, Ana, Almeida, Adelaide, Costa, Idalia, Carvalho, Fatima","JGL-8045-2023, DOF-7703-2022, FZW-5663-2022, GFL-9147-2022, GBX-7229-2022, K-5755-2018, IUQ-3414-2023, GBZ-5151-2022, IUJ-6134-2023, C-1514-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000998119200001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000998119200001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000998119200001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w15101856,"agro-industrial wastewaters, hydroponics, lettuce crop, sensory analysis, circular economy",0000-0003-1092-4111,"Maria de Fátima Nunes de Carvalho"
WOS:001031070300001,"Sustainability of High-Density Olive Orchards: Hints for Irrigation Management and Agroecological Approaches",Review,Review,WATER,2023,15,13,undefined,undefined,undefined,20,"Sobreiro, Justino, Patanita, Maria Isabel, Patanita, Manuel, Tomaz, Alexandra","HIZ-8266-2022, FQG-9196-2022, DYR-8555-2022, I-5402-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001031070300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001031070300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001031070300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w15132486,"irrigated olive orchards, high density, hedgerow, irrigation strategies, soil management",0000-0002-5358-2468,"Maria Isabel Costa Gonçalves Valente"
WOS:001081645600001,"The support of Multilateral Development Banks to renewable energy projects in developing countries","Article, Early Access","Article, Early Access","JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT",2023,undefined,undefined,undefined,undefined,undefined,27,"Basilio, Maria",CAG-0349-2022,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001081645600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001081645600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001081645600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0964-0568,undefined,10.1080/09640568.2023.2263904,"climate finance, limited dependent variable models, Multilateral Development Banks, renewable energy projects, H54, Q54, F35",0000-0002-3104-4271,"Maria do Sacramento Bombaça Basílio"
WOS:001140474800001,"Pretreated Agro-Industrial Effluents as a Source of Nutrients for Tomatoes Grown in a Dual Function Hydroponic System: Tomato Quality Assessment",Article,Article,SUSTAINABILITY,2024,16,1,undefined,undefined,undefined,19,"Afonso, Alexandra, Ribeiro, Carlos, Carvalho, Maria Joao, Correia, Tania, Correia, Pedro, Regato, Mariana, Costa, Idalia, Fernandes, Annabel, Almeida, Adelaide, Lopes, Ana, Carvalho, Fatima","JGL-8045-2023, DPD-3052-2022, GBX-7229-2022, AAW-7446-2020, JQK-3799-2023, DOF-7703-2022, IUJ-6134-2023, K-5755-2018, GBZ-5151-2022, IUQ-3414-2023, C-1514-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001140474800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001140474800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:001140474800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/su16010315,"cheese whey wastewater, hydroponic system, nutrients, sustainable development, tomato",0000-0003-1092-4111,"Maria de Fátima Nunes de Carvalho"
WOS:000166608800101,"Effect of sprinkler irrigation on corn yield.: A case study in the South of Portugal",Meeting,"Proceedings Paper","PROCEEDINGS OF THE THIRD INTERNATIONAL SYMPOSIUM ON IRRIGATION OF HORTICULTURAL CROPS, VOLS 1 AND 2",2000,undefined,537,847-852,847,852,6,"Ramôa, S, Silva, PO, Pacheco, CMA, de Oliveira, IB","DZM-7820-2022, FYI-2468-2022, IPG-0079-2023, CNO-9512-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000166608800101&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000166608800101&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000166608800101&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0567-7572,90-6605-913-3,10.17660/ActaHortic.2000.537.101,"soil productivity, soil-units, center-pivot, LAI, roots, hollows",0000-0001-7756-3037,"Sofia Teresa Assunção Ramôa"
WOS:000421729800011,"Art and the City",Review,"Book Review","REVISTA CRITICA DE CIENCIAS SOCIAIS",2012,undefined,99,205-207,205,207,3,"Dias, Sandra Guerreiro",JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000421729800011&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000421729800011&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000421729800011&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0254-1106,undefined,undefined,,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias"
WOS:000436162800006,"On Modern Poetry - From Theory to Total Criticism",Review,"Book Review","IMPOSSIBILIA-REVISTA INTERNACIONAL DE ESTUDIOS LITERARIOS",2013,undefined,5,88-91,88,91,4,"Dias, Sandra Guerreiro",JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000436162800006&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000436162800006&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000436162800006&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2174-2464,undefined,undefined,,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias"
WOS:000451119300001,"THE BRONZE AGE STELA FROM MONTE DO ULMO (SANTA VITORIA, BEJA)",Article,Article,"CONIMBRIGA-REVISTA DE ARQUEOLOGIA",2014,53,undefined,5-30,5,30,26,"Serra, Miguel, Porfirio, Eduardo, Soares, Sofia","IGM-5188-2023, AAU-2001-2020, DTZ-4994-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000451119300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000451119300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000451119300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0084-9189,undefined,10.14195/1647-8657_53_1,"stela, anchor-shaped object, Iberian south-west bronze age, Santa Vitoria",0000-0002-7250-1619,"Sofia Maria Mesquita Soares"
WOS:000331415600085,"Spatial and temporal variability of the water and sediments quality in the Alqueva reservoir (Guadiana Basin; southern Portugal)",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2014,470,undefined,780-790,780,790,11,"Palma, P., Ledo, L., Soares, S., Barbosa, I. R., Alvarenga, P.","G-4112-2016, DBN-6938-2022, DTZ-4994-2022, KGB-5466-2024, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv.2013.10.035,"Alqueva reservoir, Guadiana Basin, Water quality, Sediment quality, Trace elements, Multivariate analyses",0000-0002-7250-1619,"Sofia Maria Mesquita Soares"
WOS:000332481500003,"Integrated environmental assessment of freshwater sediments: a chemical and ecotoxicological approach at the Alqueva reservoir","Article, Meeting","Article, Proceedings Paper","ENVIRONMENTAL GEOCHEMISTRY AND HEALTH",2014,36,2,209-223,209,223,15,"Palma, P., Ledo, L., Soares, S., Barbosa, I. R., Alvarenga, P.","G-4112-2016, DBN-6938-2022, DTZ-4994-2022, KGB-5466-2024, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0269-4042,undefined,10.1007/s10653-013-9559-2,"Sediment toxicity, Alqueva reservoir, Toxic trace elements, Water quality, Risk assessment",0000-0002-7250-1619,"Sofia Maria Mesquita Soares"
WOS:000364647600001,"STUDY OF AUTUMN-WINTER WEEDS IN PORTUGAL AND ITS ECOLOGICAL PREFERENCES",Article,Article,"PLANTA DANINHA",2015,33,3,387-394,387,394,8,"Ramoa, S., Oliveira e Silva, P., Vasconcelos, T., Fortes, P., Portugal, J.","DZM-7820-2022, FYI-2468-2022, DVO-3955-2022, GYU-6649-2022, GCQ-8579-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000364647600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000364647600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000364647600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0100-8358,undefined,10.1590/S0100-83582015000300001,"spontaneous flora, Mediterranean climate, ecological profiles, active factors, texture, extractable phosphorus",0000-0001-7756-3037,"Sofia Teresa Assunção Ramôa"
WOS:000387383000002,"The 1980s: Poetry Happenings in the Portuguese 'Style Era'",Article,Article,"REVISTA CRITICA DE CIENCIAS SOCIAIS",2016,undefined,110,19-39,19,39,21,"Dias, Sandra Guerreiro",JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000387383000002&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000387383000002&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000387383000002&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0254-1106,undefined,10.4000/rccs.6352,"cultural change, eighties, experimental poetry, happening, performative art",0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias"
WOS:000393154900050,"Towards a Mobile Application for an Engineering Geology Course <i>A Contribution to Improved Student Learning</i>",Meeting,"Proceedings Paper","PROCEEDINGS OF THE 8TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED EDUCATION, VOL 2 (CSEDU)",2016,undefined,undefined,421-426,421,426,6,"Barros, Joao Paulo, Caixinha, Pedro, Soares, Sofia","HJY-1382-2023, CHA-0633-2022, DTZ-4994-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000393154900050&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000393154900050&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000393154900050&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.5220/0005927204210426,"Engineering Geology, Ubiquitous Learning, Education, Rock Mass Description, Mobile, Computer Support, Software",0000-0002-7250-1619,"Sofia Maria Mesquita Soares"
WOS:000423507200014,"Taste compounds and consumer acceptance of chicken soups as affected by cooking conditions",Article,Article,"INTERNATIONAL JOURNAL OF FOOD PROPERTIES",2017,20,undefined,S154-S165,S154,S165,12,"Perez-Palacios, Trinidad, Eusebio, Joana, Palma, Silvina Ferro, Carvalho, Maria Joao, Mir-Bel, Jorge, Antequera, Teresa","R-8259-2018, ESK-9307-2022, GCG-0099-2022, GBX-7229-2022, FNY-2335-2022, DUK-6203-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000423507200014&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000423507200014&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000423507200014&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1094-2912,undefined,10.1080/10942912.2017.1291678,"Chicken, Food property, Sensory analysis, Taste, Soup",0000-0003-3660-2436,"Silvina dos Anjos Pimenta Marques Maia Ferro Palma"
WOS:000445988900012,"Mario Cesariny, ""performer""",Article,Article,COLOQUIO-LETRAS,2018,undefined,199,96-107,96,107,12,"Dias, Sandra Guerreiro",JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000445988900012&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000445988900012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000445988900012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0010-1451,undefined,undefined,,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias"
WOS:000546244300020,"STRATEGIC TOURISM PLANNING IN PORTUGAL: CHALLENGES FOR THE NATIONAL TOURISM DEVELOPMENT",Review,Review,"ZBORNIK VELEUCILISTA U RIJECI-JOURNAL OF THE POLYTECHNICS OF RIJEKA",2020,8,1,353-374,353,374,22,"Bailoa, Sandra, Cravo, Pedro","HNB-5541-2023, AET-0639-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000546244300020&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000546244300020&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000546244300020&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1848-1299,undefined,10.31784/zvr.8.1.23,"Development, National strategies, Portugal, Strategic planning, Tourism",0000-0001-8411-5080,"Sandra Isabel Rodrigues Bailoa"
WOS:000582803200032,"A first appraisal on copper sources for Chalcolithic settlements in southern Portugal using Pb isotope analysis",Article,Article,"JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS",2020,33,undefined,undefined,undefined,undefined,16,"Soares, Antonio M. M., Valerio, Pedro, Gomes, Susana S., Mataloto, Rui, Soares, Sofia M., Silva, Rui J. C., Soares, Rui M.","AAD-5492-2019, K-2149-2013, GQZ-8654-2022, FKR-4027-2022, DTZ-4994-2022, H-9972-2012, HKN-2483-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000582803200032&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000582803200032&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000582803200032&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2352-409X,undefined,10.1016/j.jasrep.2020.102481,"Copper metallurgy, LIA, Highly radiogenic Pb, OMZ, SPZ, CIZ, Southern Portugal",0000-0002-7250-1619,"Sofia Maria Mesquita Soares"
WOS:000648625900020,"Destination Image(s) Formed of the Alentejo Litoral/Southwest Region from the Experience of Participating in the MEOSUDOESTE Music Festival",Meeting,"Proceedings Paper","COMPUTER SUPPORTED QUALITATIVE RESEARCH: NEW TRENDS ON QUALITATIVE RESEARCH (WCQR2019)",2020,1068,undefined,239-252,239,252,14,"Saude, Sandra, Rodrigues, Ana Isabel","A-5246-2018, AFE-6018-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2194-5357,978-3-030-31786-7,10.1007/978-3-030-31787-4_20,"Destination image, Impacts, Region, Music festival",0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde"
WOS:000734401200005,"Performativity and Expressive Dissent in Portugal in the 1980s and the case of Pop Dell'Arte",Article,Article,"BIBLOS-REVISTA DA FACULDADE DE LETRAS DA UNIVERSIDADE DE COIMBRA",2021,undefined,7,73-93,73,93,21,"Dias, Sandra Guerreiro",JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000734401200005&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000734401200005&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000734401200005&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0870-4112,undefined,10.14195/0870-4112_3-7_4,"Portuguese Eighties, Performativity, Experimentalism, Post-avangarde, Pop Dell'Arte",0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias"
WOS:000734401200007,"Plague Diary of Gonalo M. Tavares: the (un)sustainable fragility of human being",Article,Article,"BIBLOS-REVISTA DA FACULDADE DE LETRAS DA UNIVERSIDADE DE COIMBRA",2021,undefined,7,117-138,117,138,22,"Correia Martins, Ana Isabel",DTY-2441-2022,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000734401200007&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000734401200007&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000734401200007&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0870-4112,undefined,10.14195/0870-4112_3-7_6,"Daily chronicles, Pandemic, Literary genres, Dissidences, Goncalo M. Tavares",,
WOS:000807077200001,"Academic achievement and intrinsic motivation in higher education students: an analysis of the impact of using concept maps","Article, Early Access","Article, Early Access","JOURNAL OF APPLIED RESEARCH IN HIGHER EDUCATION",2022,undefined,undefined,undefined,undefined,undefined,18,"Costa Pestana, Susana Cristina, Peixoto, Francisco, Pinto, Patricia Rosado","DMJ-9518-2022, M-4348-2013, DME-5620-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000807077200001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000807077200001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=project&SrcAuth=WosAPI&KeyUT=WOS:000807077200001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2050-7003,undefined,10.1108/JARHE-093321-0352,"Meaningful learning, Concept maps, Intrinsic motivation, Academic achievement, Occupational therapy education",0000-0001-6102-4725,"Susana Cristina Costa Pestana"
